Time,Protocol,Node,Energy,Active,Packets_Sent,Packets_Received,Alarms_Sent
35,DSR,Node J,100.0,True,0,0,73
35,DSR,Node K,100.0,True,0,0,73
35,DSR,Node L,100.0,True,0,0,73
35,DSR,Node M,100.0,True,0,0,73
35,DSR,Node N,96.70000000000019,True,0,33,73
35,DSR,Node O,100.0,True,0,0,73
35,DSR,Node P,96.5000000000002,True,0,35,73
35,DSR,Node Q,100.0,True,0,0,73
35,DSR,Node R,100.0,True,0,0,73
35,DSR,Node S,100.0,True,0,0,73
35,DSR,Node T,100.0,True,0,0,73
35,DSR,BS,100.0,True,0,0,73
35,DSR,Malicious Node,100.0,True,0,0,73
35,SFA,Node A,99.29446985424171,True,4,1,73
35,SFA,Node B,99.76270969696814,True,3,0,73
35,SFA,Node C,99.33541464407347,True,4,0,73
35,SFA,Node D,97.52411695528728,True,8,4,73
35,SFA,Node E,98.65590571541887,True,8,2,73
35,SFA,Node F,98.60628519102346,True,4,1,73
35,SFA,Node G,99.11879104389902,True,3,0,73
35,SFA,Node H,98.7234077598246,True,5,1,73
35,SFA,Node I,99.4327701873872,True,4,1,73
35,SFA,Node J,98.65065047565179,True,6,2,73
35,SFA,Node K,99.07667266328407,True,4,0,73
35,SFA,Node L,98.93740968902252,True,4,1,73
35,SFA,Node M,98.61806636705464,True,7,4,73
35,SFA,Node N,99.24281122809269,True,4,1,73
35,SFA,Node O,99.33243918934409,True,3,0,73
35,SFA,Node P,98.29814469578018,True,6,1,73
35,SFA,Node Q,98.50684096225356,True,4,1,73
35,SFA,Node R,99.25878848430132,True,4,1,73
35,SFA,Node S,98.76746096099578,True,7,4,73
35,SFA,Node T,98.90414397440597,True,4,1,73
35,SFA,BS,100.0,True,0,0,73
35,SFA,Malicious Node,98.31635133328864,True,4,1,73
40,DSR,Node A,88.16334490049485,True,80,0,74
40,DSR,Node B,100.0,True,0,0,74
40,DSR,Node C,100.0,True,0,0,74
40,DSR,Node D,100.0,True,0,0,74
40,DSR,Node E,100.0,True,0,0,74
40,DSR,Node F,100.0,True,0,0,74
40,DSR,Node G,100.0,True,0,0,74
40,DSR,Node H,100.0,True,0,0,74
40,DSR,Node I,100.0,True,0,0,74
40,DSR,Node J,100.0,True,0,0,74
40,DSR,Node K,100.0,True,0,0,74
40,DSR,Node L,100.0,True,0,0,74
40,DSR,Node M,100.0,True,0,0,74
40,DSR,Node N,96.20000000000022,True,0,38,74
40,DSR,Node O,100.0,True,0,0,74
40,DSR,Node P,96.10000000000022,True,0,39,74
40,DSR,Node Q,100.0,True,0,0,74
40,DSR,Node R,100.0,True,0,0,74
40,DSR,Node S,100.0,True,0,0,74
40,DSR,Node T,100.0,True,0,0,74
40,DSR,BS,100.0,True,0,0,74
40,DSR,Malicious Node,100.0,True,0,0,74
40,SFA,Node A,99.29446985424171,True,4,1,74
40,SFA,Node B,99.37909526309672,True,5,1,74
40,SFA,Node C,99.02598896103767,True,6,1,74
40,SFA,Node D,97.3118876733331,True,9,4,74
40,SFA,Node E,98.55590571541887,True,8,3,74
40,SFA,Node F,98.60628519102346,True,4,1,74
40,SFA,Node G,98.45315484259632,True,5,0,74
40,SFA,Node H,98.56103090861538,True,6,1,74
40,SFA,Node I,99.3383735779528,True,5,1,74
40,SFA,Node J,98.47923022929125,True,7,2,74
40,SFA,Node K,99.07667266328407,True,4,0,74
40,SFA,Node L,98.93740968902252,True,4,1,74
40,SFA,Node M,98.51430814327234,True,8,4,74
40,SFA,Node N,99.24281122809269,True,4,1,74
40,SFA,Node O,99.10991891912545,True,4,0,74
40,SFA,Node P,97.75229458381212,True,8,2,74
40,SFA,Node Q,98.50684096225356,True,4,1,74
40,SFA,Node R,99.25878848430132,True,4,1,74
40,SFA,Node S,98.76746096099578,True,7,4,74
40,SFA,Node T,98.68562300697755,True,5,1,74
40,SFA,BS,100.0,True,0,0,74
40,SFA,Malicious Node,98.31635133328864,True,4,1,74
45,DSR,Node A,86.6837630130567,True,90,0,80
45,DSR,Node B,100.0,True,0,0,80
45,DSR,Node C,100.0,True,0,0,80
45,DSR,Node D,100.0,True,0,0,80
45,DSR,Node E,100.0,True,0,0,80
45,DSR,Node F,100.0,True,0,0,80
45,DSR,Node G,100.0,True,0,0,80
45,DSR,Node H,100.0,True,0,0,80
45,DSR,Node I,100.0,True,0,0,80
45,DSR,Node J,100.0,True,0,0,80
45,DSR,Node K,100.0,True,0,0,80
45,DSR,Node L,100.0,True,0,0,80
45,DSR,Node M,100.0,True,0,0,80
45,DSR,Node N,95.70000000000024,True,0,43,80
45,DSR,Node O,100.0,True,0,0,80
45,DSR,Node P,95.60000000000025,True,0,44,80
45,DSR,Node Q,100.0,True,0,0,80
45,DSR,Node R,100.0,True,0,0,80
45,DSR,Node S,100.0,True,0,0,80
45,DSR,Node T,100.0,True,0,0,80
45,DSR,BS,100.0,True,0,0,80
45,DSR,Malicious Node,100.0,True,0,0,80
45,SFA,Node A,99.19446985424172,True,4,2,80
45,SFA,Node B,99.19999849541944,True,6,2,80
45,SFA,Node C,98.92598896103767,True,6,2,80
45,SFA,Node D,97.21188767333311,True,9,5,80
45,SFA,Node E,98.3183122996625,True,9,4,80
45,SFA,Node F,98.60628519102346,True,4,1,80
45,SFA,Node G,98.35315484259633,True,5,1,80
45,SFA,Node H,97.68444315674387,True,8,3,80
45,SFA,Node I,99.3383735779528,True,5,1,80
45,SFA,Node J,98.1745423600221,True,8,2,80
45,SFA,Node K,99.07667266328407,True,4,0,80
45,SFA,Node L,98.93740968902252,True,4,1,80
45,SFA,Node M,98.51430814327234,True,8,4,80
45,SFA,Node N,99.1398017657949,True,5,1,80
45,SFA,Node O,99.10991891912545,True,4,0,80
45,SFA,Node P,97.52012986965235,True,9,2,80
45,SFA,Node Q,98.50684096225356,True,4,1,80
45,SFA,Node R,99.25878848430132,True,4,1,80
45,SFA,Node S,98.76746096099578,True,7,4,80
45,SFA,Node T,98.68562300697755,True,5,1,80
45,SFA,BS,98.68811378769499,True,7,0,80
45,SFA,Malicious Node,97.90452190605616,True,5,1,80
50,DSR,Node A,85.20418112561856,True,100,0,82
50,DSR,Node B,100.0,True,0,0,82
50,DSR,Node C,100.0,True,0,0,82
50,DSR,Node D,100.0,True,0,0,82
50,DSR,Node E,100.0,True,0,0,82
50,DSR,Node F,100.0,True,0,0,82
50,DSR,Node G,100.0,True,0,0,82
50,DSR,Node H,100.0,True,0,0,82
50,DSR,Node I,100.0,True,0,0,82
50,DSR,Node J,100.0,True,0,0,82
50,DSR,Node K,100.0,True,0,0,82
50,DSR,Node L,100.0,True,0,0,82
50,DSR,Node M,100.0,True,0,0,82
50,DSR,Node N,95.10000000000028,True,0,49,82
50,DSR,Node O,100.0,True,0,0,82
50,DSR,Node P,95.10000000000028,True,0,49,82
50,DSR,Node Q,100.0,True,0,0,82
50,DSR,Node R,100.0,True,0,0,82
50,DSR,Node S,100.0,True,0,0,82
50,DSR,Node T,100.0,True,0,0,82
50,DSR,BS,100.0,True,0,0,82
50,DSR,Malicious Node,100.0,True,0,0,82
50,SFA,Node A,99.19446985424172,True,4,2,82
50,SFA,Node B,99.19999849541944,True,6,2,82
50,SFA,Node C,98.92598896103767,True,6,2,82
50,SFA,Node D,97.21188767333311,True,9,5,82
50,SFA,Node E,98.3183122996625,True,9,4,82
50,SFA,Node F,98.50628519102347,True,4,2,82
50,SFA,Node G,98.25315484259633,True,5,2,82
50,SFA,Node H,97.58444315674387,True,8,4,82
50,SFA,Node I,99.2383735779528,True,5,2,82
50,SFA,Node J,98.07454236002211,True,8,3,82
50,SFA,Node K,98.97667266328408,True,4,1,82
50,SFA,Node L,98.83740968902252,True,4,2,82
50,SFA,Node M,98.41430814327235,True,8,5,82
50,SFA,Node N,99.0398017657949,True,5,2,82
50,SFA,Node O,99.10991891912545,True,4,0,82
50,SFA,Node P,97.52012986965235,True,9,2,82
50,SFA,Node Q,98.50684096225356,True,4,1,82
50,SFA,Node R,99.25878848430132,True,4,1,82
50,SFA,Node S,98.76746096099578,True,7,4,82
50,SFA,Node T,98.68562300697755,True,5,1,82
50,SFA,BS,96.7130362883069,True,17,0,82
50,SFA,Malicious Node,97.90452190605616,True,5,1,82
55,DSR,Node A,83.72459923818042,True,110,0,86
55,DSR,Node B,100.0,True,0,0,86
55,DSR,Node C,100.0,True,0,0,86
55,DSR,Node D,100.0,True,0,0,86
55,DSR,Node E,100.0,True,0,0,86
55,DSR,Node F,100.0,True,0,0,86
55,DSR,Node G,100.0,True,0,0,86
55,DSR,Node H,100.0,True,0,0,86
55,DSR,Node I,100.0,True,0,0,86
55,DSR,Node J,100.0,True,0,0,86
55,DSR,Node K,100.0,True,0,0,86
55,DSR,Node L,100.0,True,0,0,86
55,DSR,Node M,100.0,True,0,0,86
55,DSR,Node N,94.7000000000003,True,0,53,86
55,DSR,Node O,100.0,True,0,0,86
55,DSR,Node P,94.50000000000031,True,0,55,86
55,DSR,Node Q,100.0,True,0,0,86
55,DSR,Node R,100.0,True,0,0,86
55,DSR,Node S,100.0,True,0,0,86
55,DSR,Node T,100.0,True,0,0,86
55,DSR,BS,100.0,True,0,0,86
55,DSR,Malicious Node,100.0,True,0,0,86
55,SFA,Node A,98.88881017656227,True,6,3,86
55,SFA,Node B,98.5845184746232,True,9,3,86
55,SFA,Node C,98.786492314065,True,7,2,86
55,SFA,Node D,96.99965839137893,True,10,5,86
55,SFA,Node E,97.90553205239334,True,12,4,86
55,SFA,Node F,98.15938124861903,True,5,2,86
55,SFA,Node G,97.59219609782735,True,8,2,86
55,SFA,Node H,96.84666089744401,True,11,5,86
55,SFA,Node I,99.14397696851839,True,6,2,86
55,SFA,Node J,97.56028162094049,True,11,3,86
55,SFA,Node K,98.1944544388068,True,6,3,86
55,SFA,Node L,98.53321291869669,True,5,2,86
55,SFA,Node M,98.07844948313053,True,10,5,86
55,SFA,Node N,98.83679230349712,True,6,3,86
55,SFA,Node O,98.68739864890682,True,5,2,86
55,SFA,Node P,96.59147101301329,True,13,2,86
55,SFA,Node Q,98.02448642134092,True,5,2,86
55,SFA,Node R,99.01885307169324,True,5,2,86
55,SFA,Node S,98.5331448604505,True,9,5,86
55,SFA,Node T,98.02680891624036,True,7,2,86
55,SFA,BS,95.64410458988368,True,24,0,86
55,SFA,Malicious Node,97.39269247882369,True,6,2,86
60,DSR,Node A,82.24501735074227,True,120,0,92
60,DSR,Node B,100.0,True,0,0,92
60,DSR,Node C,100.0,True,0,0,92
60,DSR,Node D,100.0,True,0,0,92
60,DSR,Node E,100.0,True,0,0,92
60,DSR,Node F,100.0,True,0,0,92
60,DSR,Node G,100.0,True,0,0,92
60,DSR,Node H,100.0,True,0,0,92
60,DSR,Node I,100.0,True,0,0,92
60,DSR,Node J,100.0,True,0,0,92
60,DSR,Node K,100.0,True,0,0,92
60,DSR,Node L,100.0,True,0,0,92
60,DSR,Node M,100.0,True,0,0,92
60,DSR,Node N,94.10000000000034,True,0,59,92
60,DSR,Node O,100.0,True,0,0,92
60,DSR,Node P,94.10000000000034,True,0,59,92
60,DSR,Node Q,100.0,True,0,0,92
60,DSR,Node R,100.0,True,0,0,92
60,DSR,Node S,100.0,True,0,0,92
60,DSR,Node T,100.0,True,0,0,92
60,DSR,BS,100.0,True,0,0,92
60,DSR,Malicious Node,100.0,True,0,0,92
60,SFA,Node A,98.78881017656228,True,6,4,92
60,SFA,Node B,98.4845184746232,True,9,4,92
60,SFA,Node C,98.686492314065,True,7,3,92
60,SFA,Node D,96.89965839137894,True,10,6,92
60,SFA,Node E,97.80553205239335,True,12,5,92
60,SFA,Node F,98.05938124861903,True,5,3,92
60,SFA,Node G,97.49219609782736,True,8,3,92
60,SFA,Node H,96.74666089744402,True,11,6,92
60,SFA,Node I,99.0439769685184,True,6,3,92
60,SFA,Node J,97.56028162094049,True,11,3,92
60,SFA,Node K,98.0944544388068,True,6,4,92
60,SFA,Node L,98.53321291869669,True,5,2,92
60,SFA,Node M,98.07844948313053,True,10,5,92
60,SFA,Node N,98.83679230349712,True,6,3,92
60,SFA,Node O,98.68739864890682,True,5,2,92
60,SFA,Node P,96.59147101301329,True,13,2,92
60,SFA,Node Q,98.02448642134092,True,5,2,92
60,SFA,Node R,99.01885307169324,True,5,2,92
60,SFA,Node S,98.5331448604505,True,9,5,92
60,SFA,Node T,98.02680891624036,True,7,2,92
60,SFA,BS,93.59479460178017,True,34,0,92
60,SFA,Malicious Node,97.39269247882369,True,6,2,92
65,DSR,Node A,80.76543546330413,True,130,0,100
65,DSR,Node B,100.0,True,0,0,100
65,DSR,Node C,100.0,True,0,0,100
65,DSR,Node D,100.0,True,0,0,100
65,DSR,Node E,100.0,True,0,0,100
65,DSR,Node F,100.0,True,0,0,100
65,DSR,Node G,100.0,True,0,0,100
65,DSR,Node H,100.0,True,0,0,100
65,DSR,Node I,100.0,True,0,0,100
65,DSR,Node J,100.0,True,0,0,100
65,DSR,Node K,100.0,True,0,0,100
65,DSR,Node L,100.0,True,0,0,100
65,DSR,Node M,100.0,True,0,0,100
65,DSR,Node N,93.60000000000036,True,0,64,100
65,DSR,Node O,100.0,True,0,0,100
65,DSR,Node P,93.50000000000037,True,0,65,100
65,DSR,Node Q,100.0,True,0,0,100
65,DSR,Node R,100.0,True,0,0,100
65,DSR,Node S,100.0,True,0,0,100
65,DSR,Node T,100.0,True,0,0,100
65,DSR,BS,100.0,True,0,0,100
65,DSR,Malicious Node,100.0,True,0,0,100
65,SFA,Node A,98.78881017656228,True,6,4,100
65,SFA,Node B,98.4845184746232,True,9,4,100
65,SFA,Node C,98.686492314065,True,7,3,100
65,SFA,Node D,96.89965839137894,True,10,6,100
65,SFA,Node E,97.80553205239335,True,12,5,100
65,SFA,Node F,97.7124773062146,True,6,3,100
65,SFA,Node G,97.39219609782737,True,8,4,100
65,SFA,Node H,96.74666089744402,True,11,6,100
65,SFA,Node I,99.0439769685184,True,6,3,100
65,SFA,Node J,97.56028162094049,True,11,3,100
65,SFA,Node K,97.86909714953208,True,7,4,100
65,SFA,Node L,98.12901614837087,True,6,3,100
65,SFA,Node M,97.97844948313053,True,10,6,100
65,SFA,Node N,98.73679230349713,True,6,4,100
65,SFA,Node O,98.41093306251564,True,6,3,100
65,SFA,Node P,96.4914710130133,True,13,3,100
65,SFA,Node Q,97.54213188042829,True,6,3,100
65,SFA,Node R,98.91885307169325,True,5,3,100
65,SFA,Node S,98.43314486045051,True,9,6,100
65,SFA,Node T,97.92680891624036,True,7,3,100
65,SFA,BS,91.6883846124305,True,44,0,100
65,SFA,Malicious Node,97.39269247882369,True,6,2,100
70,DSR,Node A,79.28585357586599,True,140,0,104
70,DSR,Node B,100.0,True,0,0,104
70,DSR,Node C,100.0,True,0,0,104
70,DSR,Node D,100.0,True,0,0,104
70,DSR,Node E,100.0,True,0,0,104
70,DSR,Node F,100.0,True,0,0,104
70,DSR,Node G,100.0,True,0,0,104
70,DSR,Node H,100.0,True,0,0,104
70,DSR,Node I,100.0,True,0,0,104
70,DSR,Node J,100.0,True,0,0,104
70,DSR,Node K,100.0,True,0,0,104
70,DSR,Node L,100.0,True,0,0,104
70,DSR,Node M,100.0,True,0,0,104
70,DSR,Node N,93.10000000000039,True,0,69,104
70,DSR,Node O,100.0,True,0,0,104
70,DSR,Node P,93.10000000000039,True,0,69,104
70,DSR,Node Q,100.0,True,0,0,104
70,DSR,Node R,100.0,True,0,0,104
70,DSR,Node S,100.0,True,0,0,104
70,DSR,Node T,100.0,True,0,0,104
70,DSR,BS,100.0,True,0,0,104
70,DSR,Malicious Node,100.0,True,0,0,104
70,SFA,Node A,98.68881017656228,True,6,5,104
70,SFA,Node B,98.3845184746232,True,9,5,104
70,SFA,Node C,98.58649231406501,True,7,4,104
70,SFA,Node D,96.79965839137894,True,10,7,104
70,SFA,Node E,97.70553205239335,True,12,6,104
70,SFA,Node F,97.6124773062146,True,6,4,104
70,SFA,Node G,97.29219609782737,True,8,5,104
70,SFA,Node H,96.64666089744402,True,11,7,104
70,SFA,Node I,98.9439769685184,True,6,4,104
70,SFA,Node J,97.56028162094049,True,11,3,104
70,SFA,Node K,97.86909714953208,True,7,4,104
70,SFA,Node L,98.12901614837087,True,6,3,104
70,SFA,Node M,97.97844948313053,True,10,6,104
70,SFA,Node N,98.73679230349713,True,6,4,104
70,SFA,Node O,98.41093306251564,True,6,3,104
70,SFA,Node P,96.4914710130133,True,13,3,104
70,SFA,Node Q,97.54213188042829,True,6,3,104
70,SFA,Node R,98.91885307169325,True,5,3,104
70,SFA,Node S,98.43314486045051,True,9,6,104
70,SFA,Node T,97.92680891624036,True,7,3,104
70,SFA,BS,89.53492541707385,True,54,0,104
70,SFA,Malicious Node,97.2926924788237,True,6,3,104
75,DSR,Node A,77.80627168842784,True,150,0,108
75,DSR,Node B,100.0,True,0,0,108
75,DSR,Node C,100.0,True,0,0,108
75,DSR,Node D,100.0,True,0,0,108
75,DSR,Node E,100.0,True,0,0,108
75,DSR,Node F,100.0,True,0,0,108
75,DSR,Node G,100.0,True,0,0,108
75,DSR,Node H,100.0,True,0,0,108
75,DSR,Node I,100.0,True,0,0,108
75,DSR,Node J,100.0,True,0,0,108
75,DSR,Node K,100.0,True,0,0,108
75,DSR,Node L,100.0,True,0,0,108
75,DSR,Node M,100.0,True,0,0,108
75,DSR,Node N,92.60000000000042,True,0,74,108
75,DSR,Node O,100.0,True,0,0,108
75,DSR,Node P,92.60000000000042,True,0,74,108
75,DSR,Node Q,100.0,True,0,0,108
75,DSR,Node R,100.0,True,0,0,108
75,DSR,Node S,100.0,True,0,0,108
75,DSR,Node T,100.0,True,0,0,108
75,DSR,BS,100.0,True,0,0,108
75,DSR,Malicious Node,100.0,True,0,0,108
75,SFA,Node A,98.68881017656228,True,6,5,108
75,SFA,Node B,98.3845184746232,True,9,5,108
75,SFA,Node C,98.58649231406501,True,7,4,108
75,SFA,Node D,96.79965839137894,True,10,7,108
75,SFA,Node E,97.70553205239335,True,12,6,108
75,SFA,Node F,97.6124773062146,True,6,4,108
75,SFA,Node G,97.29219609782737,True,8,5,108
75,SFA,Node H,96.64666089744402,True,11,7,108
75,SFA,Node I,98.9439769685184,True,6,4,108
75,SFA,Node J,97.46028162094049,True,11,4,108
75,SFA,Node K,97.76909714953209,True,7,5,108
75,SFA,Node L,98.02901614837087,True,6,4,108
75,SFA,Node M,97.87844948313054,True,10,7,108
75,SFA,Node N,98.44603546381967,True,7,5,108
75,SFA,Node O,98.31093306251564,True,6,4,108
75,SFA,Node P,96.4914710130133,True,13,3,108
75,SFA,Node Q,97.44213188042829,True,6,4,108
75,SFA,Node R,98.81885307169325,True,5,4,108
75,SFA,Node S,98.33314486045052,True,9,7,108
75,SFA,Node T,97.82680891624037,True,7,4,108
75,SFA,BS,87.73300922348115,True,64,0,108
75,SFA,Malicious Node,97.1926924788237,True,6,4,108
80,DSR,Node A,76.3266898009897,True,160,0,112
80,DSR,Node B,100.0,True,0,0,112
80,DSR,Node C,100.0,True,0,0,112
80,DSR,Node D,100.0,True,0,0,112
80,DSR,Node E,100.0,True,0,0,112
80,DSR,Node F,100.0,True,0,0,112
80,DSR,Node G,100.0,True,0,0,112
80,DSR,Node H,100.0,True,0,0,112
80,DSR,Node I,100.0,True,0,0,112
80,DSR,Node J,100.0,True,0,0,112
80,DSR,Node K,100.0,True,0,0,112
80,DSR,Node L,100.0,True,0,0,112
80,DSR,Node M,100.0,True,0,0,112
80,DSR,Node N,92.20000000000044,True,0,78,112
80,DSR,Node O,100.0,True,0,0,112
80,DSR,Node P,92.10000000000045,True,0,79,112
80,DSR,Node Q,100.0,True,0,0,112
80,DSR,Node R,100.0,True,0,0,112
80,DSR,Node S,100.0,True,0,0,112
80,DSR,Node T,100.0,True,0,0,112
80,DSR,BS,100.0,True,0,0,112
80,DSR,Malicious Node,100.0,True,0,0,112
80,SFA,Node A,98.58881017656229,True,6,6,112
80,SFA,Node B,98.28451847462321,True,9,6,112
80,SFA,Node C,98.48649231406502,True,7,5,112
80,SFA,Node D,96.69965839137895,True,10,8,112
80,SFA,Node E,97.70553205239335,True,12,6,112
80,SFA,Node F,97.5124773062146,True,6,5,112
80,SFA,Node G,97.09219609782738,True,8,7,112
80,SFA,Node H,96.54666089744403,True,11,8,112
80,SFA,Node I,98.9439769685184,True,6,4,112
80,SFA,Node J,97.46028162094049,True,11,4,112
80,SFA,Node K,97.66909714953209,True,7,6,112
80,SFA,Node L,98.02901614837087,True,6,4,112
80,SFA,Node M,97.87844948313054,True,10,7,112
80,SFA,Node N,98.44603546381967,True,7,5,112
80,SFA,Node O,98.31093306251564,True,6,4,112
80,SFA,Node P,96.4914710130133,True,13,3,112
80,SFA,Node Q,97.44213188042829,True,6,4,112
80,SFA,Node R,98.81885307169325,True,5,4,112
80,SFA,Node S,98.33314486045052,True,9,7,112
80,SFA,Node T,97.82680891624037,True,7,4,112
80,SFA,BS,85.6380466762036,True,74,0,112
80,SFA,Malicious Node,97.1926924788237,True,6,4,112
85,DSR,Node A,74.84710791355155,True,170,0,120
85,DSR,Node B,100.0,True,0,0,120
85,DSR,Node C,100.0,True,0,0,120
85,DSR,Node D,100.0,True,0,0,120
85,DSR,Node E,100.0,True,0,0,120
85,DSR,Node F,100.0,True,0,0,120
85,DSR,Node G,100.0,True,0,0,120
85,DSR,Node H,100.0,True,0,0,120
85,DSR,Node I,100.0,True,0,0,120
85,DSR,Node J,100.0,True,0,0,120
85,DSR,Node K,100.0,True,0,0,120
85,DSR,Node L,100.0,True,0,0,120
85,DSR,Node M,100.0,True,0,0,120
85,DSR,Node N,91.60000000000048,True,0,84,120
85,DSR,Node O,100.0,True,0,0,120
85,DSR,Node P,91.60000000000048,True,0,84,120
85,DSR,Node Q,100.0,True,0,0,120
85,DSR,Node R,100.0,True,0,0,120
85,DSR,Node S,100.0,True,0,0,120
85,DSR,Node T,100.0,True,0,0,120
85,DSR,BS,100.0,True,0,0,120
85,DSR,Malicious Node,100.0,True,0,0,120
85,SFA,Node A,98.32443073231588,True,7,6,120
85,SFA,Node B,98.28451847462321,True,9,6,120
85,SFA,Node C,98.48649231406502,True,7,5,120
85,SFA,Node D,96.69965839137895,True,10,8,120
85,SFA,Node E,97.70553205239335,True,12,6,120
85,SFA,Node F,97.5124773062146,True,6,5,120
85,SFA,Node G,97.09219609782738,True,8,7,120
85,SFA,Node H,96.54666089744403,True,11,8,120
85,SFA,Node I,98.8439769685184,True,6,5,120
85,SFA,Node J,97.3602816209405,True,11,5,120
85,SFA,Node K,97.66909714953209,True,7,6,120
85,SFA,Node L,97.92901614837088,True,6,5,120
85,SFA,Node M,97.77844948313054,True,10,8,120
85,SFA,Node N,98.34603546381967,True,7,6,120
85,SFA,Node O,98.21093306251565,True,6,5,120
85,SFA,Node P,96.3914710130133,True,13,4,120
85,SFA,Node Q,97.3421318804283,True,6,5,120
85,SFA,Node R,98.71885307169326,True,5,5,120
85,SFA,Node S,98.23314486045052,True,9,8,120
85,SFA,Node T,97.82680891624037,True,7,4,120
85,SFA,BS,83.70679560729086,True,84,0,120
85,SFA,Malicious Node,97.1926924788237,True,6,4,120
90,DSR,Node A,73.36752602611341,True,180,0,124
90,DSR,Node B,100.0,True,0,0,124
90,DSR,Node C,100.0,True,0,0,124
90,DSR,Node D,100.0,True,0,0,124
90,DSR,Node E,100.0,True,0,0,124
90,DSR,Node F,100.0,True,0,0,124
90,DSR,Node G,100.0,True,0,0,124
90,DSR,Node H,100.0,True,0,0,124
90,DSR,Node I,100.0,True,0,0,124
90,DSR,Node J,100.0,True,0,0,124
90,DSR,Node K,100.0,True,0,0,124
90,DSR,Node L,100.0,True,0,0,124
90,DSR,Node M,100.0,True,0,0,124
90,DSR,Node N,91.1000000000005,True,0,89,124
90,DSR,Node O,100.0,True,0,0,124
90,DSR,Node P,91.1000000000005,True,0,89,124
90,DSR,Node Q,100.0,True,0,0,124
90,DSR,Node R,100.0,True,0,0,124
90,DSR,Node S,100.0,True,0,0,124
90,DSR,Node T,100.0,True,0,0,124
90,DSR,BS,100.0,True,0,0,124
90,DSR,Malicious Node,100.0,True,0,0,124
90,SFA,Node A,98.17443073231588,True,8,7,124
90,SFA,Node B,98.18451847462322,True,9,7,124
90,SFA,Node C,98.38649231406502,True,7,6,124
90,SFA,Node D,96.59965839137895,True,10,9,124
90,SFA,Node E,97.60553205239336,True,12,7,124
90,SFA,Node F,97.41247730621461,True,6,6,124
90,SFA,Node G,96.99219609782739,True,8,8,124
90,SFA,Node H,96.10636777413525,True,12,9,124
90,SFA,Node I,98.74397696851841,True,6,6,124
90,SFA,Node J,97.3602816209405,True,11,5,124
90,SFA,Node K,97.43699671317256,True,8,6,124
90,SFA,Node L,97.58866687642573,True,7,5,124
90,SFA,Node M,97.67844948313055,True,10,9,124
90,SFA,Node N,98.34603546381967,True,7,6,124
90,SFA,Node O,98.21093306251565,True,6,5,124
90,SFA,Node P,96.3914710130133,True,13,4,124
90,SFA,Node Q,97.3421318804283,True,6,5,124
90,SFA,Node R,98.47891765908518,True,6,6,124
90,SFA,Node S,98.23314486045052,True,9,8,124
90,SFA,Node T,97.62680891624038,True,7,6,124
90,SFA,BS,81.96671568798168,True,94,0,124
90,SFA,Malicious Node,97.09269247882371,True,6,5,124
95,DSR,Node A,71.88794413867527,True,190,0,126
95,DSR,Node B,100.0,True,0,0,126
95,DSR,Node C,100.0,True,0,0,126
95,DSR,Node D,100.0,True,0,0,126
95,DSR,Node E,100.0,True,0,0,126
95,DSR,Node F,100.0,True,0,0,126
95,DSR,Node G,100.0,True,0,0,126
95,DSR,Node H,100.0,True,0,0,126
95,DSR,Node I,100.0,True,0,0,126
95,DSR,Node J,100.0,True,0,0,126
95,DSR,Node K,100.0,True,0,0,126
95,DSR,Node L,100.0,True,0,0,126
95,DSR,Node M,100.0,True,0,0,126
95,DSR,Node N,90.70000000000053,True,0,93,126
95,DSR,Node O,100.0,True,0,0,126
95,DSR,Node P,90.60000000000053,True,0,94,126
95,DSR,Node Q,100.0,True,0,0,126
95,DSR,Node R,100.0,True,0,0,126
95,DSR,Node S,100.0,True,0,0,126
95,DSR,Node T,100.0,True,0,0,126
95,DSR,BS,100.0,True,0,0,126
95,DSR,Malicious Node,100.0,True,0,0,126
95,SFA,Node A,98.17443073231588,True,8,7,126
95,SFA,Node B,98.18451847462322,True,9,7,126
95,SFA,Node C,98.38649231406502,True,7,6,126
95,SFA,Node D,96.59965839137895,True,10,9,126
95,SFA,Node E,97.60553205239336,True,12,7,126
95,SFA,Node F,97.41247730621461,True,6,6,126
95,SFA,Node G,96.99219609782739,True,8,8,126
95,SFA,Node H,96.10636777413525,True,12,9,126
95,SFA,Node I,98.64397696851842,True,6,7,126
95,SFA,Node J,97.2602816209405,True,11,6,126
95,SFA,Node K,97.33699671317257,True,8,7,126
95,SFA,Node L,97.48866687642574,True,7,6,126
95,SFA,Node M,97.57844948313056,True,10,10,126
95,SFA,Node N,98.24603546381968,True,7,7,126
95,SFA,Node O,98.11093306251566,True,6,6,126
95,SFA,Node P,96.3914710130133,True,13,4,126
95,SFA,Node Q,97.2421318804283,True,6,6,126
95,SFA,Node R,98.37891765908519,True,6,7,126
95,SFA,Node S,98.13314486045053,True,9,9,126
95,SFA,Node T,97.62680891624038,True,7,6,126
95,SFA,BS,80.0841528778967,True,104,0,126
95,SFA,Malicious Node,97.09269247882371,True,6,5,126
